"STATUS","INCOME","PS_LAPSE1","SECTOR","PAYMENT_MODE","PAYER_GENDER","INSURED_GENDER","PRODUCT_GROUP","PAYER_AGE_GROUP","PREMIUM","TERM","PAYER_MARITAL_STATUS","INSURED_MARITAL_STATUS","COMPANY_NAME","OCCUPATION_DESC1","PAYPOINT_NAME"
"LAP",1978.93904973473,78.6043713655504,"SERVICES/SANITATION/PROCESSING","RSO","FEMALE","FEMALE","FUNERAL","36-45",140.912649648562,99,"S","S","COMP19","CLEANER","PAYPOINT223"
"LAP",5429.49568527308,80.1131969124351,"UTILITIES/WATER/ENVIRONMENT","DSO","MALE","MALE","INVEST","18-25",102.491223899415,30.498244779883,"S","S","COMP19","Otherwise","Otherwise"
"LAP",5742.2952764316,79.2800876104829,"UTILITIES/WATER/ENVIRONMENT","DSO","MALE","MALE","INVEST","18-25",101.115676005138,30.2231352010276,"S","S","COMP19","Otherwise","Otherwise"
"LAP",3034.27864010492,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","ADD","MALE","MALE","FUNERAL","18-25",215.99858416291,99,"S","S","COMP95","SCHOLAR OR STUDENT","PAYPOINT381"
"LAP",3040.61597340717,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","ADD","MALE","MALE","FUNERAL","18-25",183.130069518229,99,"S","S","COMP95","SCHOLAR OR STUDENT","PAYPOINT381"
"LAP",3230.16645332426,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","FEMALE","FEMALE","FUNERAL","26-35",169.867910433747,99,"S","S","COMP19","Otherwise","PAYPOINT76"
"LAP",4630.0882557896,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","FEMALE","FEMALE","FUNERAL","26-35",331.367161601782,99,"S","S","COMP19","Otherwise","PAYPOINT76"
"LAP",3749.18956551235,78.3919736212038,"INFORMATION/COMMUNICATION/TECHNOLOGY","DSO","MALE","MALE","INVEST","36-45",144.962590169162,22.6221942626871,"S","S","COMP19","OPERATOR OTHER THAN COMPUTER","Otherwise"
"LAP",3773.53910285747,78.3045969566985,"INFORMATION/COMMUNICATION/TECHNOLOGY","DSO","MALE","MALE","INVEST","36-45",142.890289118513,22.4667716838885,"S","S","COMP19","OPERATOR OTHER THAN COMPUTER","Otherwise"
"LAP",2113.96221928648,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","FEMALE","FEMALE","FUNERAL","26-35",165.775036531929,99,"S","S","Otherwise","SKILLED SEMI SKILLED","PAYPOINT202"
"LAP",2033.55114962091,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","FEMALE","FEMALE","FUNERAL","26-35",148.811183816583,99,"S","S","Otherwise","SKILLED SEMI SKILLED","PAYPOINT202"
"LAP",4340.1701932922,74.1183323423856,"HEALTHCARE/NURSING/SOCIAL CARE","ADD","FEMALE","FEMALE","RISK","36-45",205.084061499685,21.3648348301649,"S","S","COMP19","Otherwise","PAYPOINT202"
"LAP",1654.33751473855,78.1442307174104,"HEALTHCARE/NURSING/SOCIAL CARE","ADD","FEMALE","FEMALE","RISK","36-45",159.027200281154,24.6621332864743,"S","S","COMP19","Otherwise","PAYPOINT202"
"LAP",3995.41052672826,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","FUNERAL","26-35",169.570665256819,99,"M","M","COMP19","SKILLED SEMI SKILLED","PAYPOINT224"
"LAP",3010.51212612726,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","FUNERAL","26-35",228.988872942445,99,"M","M","COMP19","SKILLED SEMI SKILLED","PAYPOINT224"
"LAP",2218.43962254934,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","MALE","MALE","FUNERAL","26-35",158.262415098026,66.6709358626977,"S","S","COMP19","Otherwise","PAYPOINT202"
"LAP",1947.29789244011,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","MALE","MALE","FUNERAL","26-35",152.50692042103,99,"S","S","COMP19","Otherwise","PAYPOINT202"
"LAP",1375.59074919438,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","ADD","MALE","MALE","FUNERAL","36-45",183.463158260973,99,"S","S","COMP95","OPERATOR OTHER THAN COMPUTER","PAYPOINT202"
"LAP",1582.64408476069,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","ADD","MALE","MALE","FUNERAL","36-45",169.119819478597,99,"S","S","COMP95","OPERATOR OTHER THAN COMPUTER","PAYPOINT202"
"LAP",7497.14566813782,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","DSO","MALE","MALE","RISK","18-25",230.313617951199,25,"S","S","COMP19","Otherwise","PAYPOINT76"
"LAP",6967.78776660515,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","DSO","MALE","MALE","RISK","18-25",167.348265874051,25,"S","S","COMP19","Otherwise","PAYPOINT76"
"LAP",1351.28638041066,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","DSO","MALE","MALE","INVEST","26-35",85,15.3662624773569,"M","M","Otherwise","SECURITY OFFICER  WATCHMAN","Otherwise"
"LAP",1260.52904666401,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","DSO","MALE","MALE","INVEST","26-35",85,15.4809999410063,"M","M","Otherwise","SECURITY OFFICER  WATCHMAN","Otherwise"
"LAP",1074.50736761326,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","DSO","MALE","MALE","FUNERAL","18-25",154.302802439779,99,"S","S","COMP87","SECURITY OFFICER  WATCHMAN","Otherwise"
"LAP",1076.86666507972,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","DSO","MALE","MALE","FUNERAL","18-25",156.885612297803,99,"S","S","COMP87","SECURITY OFFICER  WATCHMAN","Otherwise"
"LAP",2770.21713277418,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","ADD","MALE","MALE","FUNERAL","26-35",145.057937458064,99,"S","S","COMP19","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT378"
"LAP",3489.63563893037,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","ADD","MALE","MALE","FUNERAL","26-35",151.657359768217,99,"S","S","COMP19","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT378"
"LAP",1962.82802561671,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","FEMALE","FEMALE","INVEST","36-45",109.554575246293,37.7486205664463,"M","M","COMP84","SKILLED SEMI SKILLED","PAYPOINT21"
"LAP",1488.97208159603,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","FEMALE","FEMALE","INVEST","36-45",105.081765554845,99,"M","M","COMP84","SKILLED SEMI SKILLED","PAYPOINT21"
"LAP",2303.31205255003,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","RSO","MALE","MALE","INVEST","26-35",132.511814088793,16.6113736464176,"M","M","COMP19","SECURITY OFFICER  WATCHMAN","PAYPOINT223"
"LAP",941.370332244784,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","RSO","MALE","MALE","INVEST","26-35",87.1348208468407,16,"M","M","COMP19","SECURITY OFFICER  WATCHMAN","PAYPOINT223"
"LAP",2354.17418690398,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","ADD","MALE","MALE","FUNERAL","36-45",233.21951856222,99,"M","M","COMP19","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT21"
"LAP",2079.30995204137,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","ADD","MALE","MALE","FUNERAL","36-45",197.895429242484,99,"M","M","COMP19","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT21"
"LAP",3377.51380145014,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","ADD","MALE","MALE","FUNERAL","36-45",223.908933328546,99,"M","M","COMP19","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT21"
"LAP",992.382299263496,78.6043713655504,"SERVICES/SANITATION/PROCESSING","ADD","FEMALE","FEMALE","FUNERAL","26-35",121.330190572895,99,"S","S","COMP19","CLEANER","PAYPOINT202"
"LAP",846.486083857715,78.6043713655504,"SERVICES/SANITATION/PROCESSING","ADD","FEMALE","FEMALE","FUNERAL","26-35",102.65302592732,99,"S","S","COMP19","CLEANER","PAYPOINT202"
"LAP",1000,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","FEMALE","FEMALE","FUNERAL","26-35",120.192345673835,99,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT21"
"LAP",973.01747330511,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","FEMALE","FEMALE","FUNERAL","26-35",123.224215198541,99,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT21"
"LAP",1443.40828592889,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","FUNERAL","18-25",98.391647711792,99,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT202"
"LAP",1186.32784899697,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","FUNERAL","18-25",98.1663253246155,99,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT202"
"LAP",1938.16788554471,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","RISK","26-35",86.1555027146824,25.7537798914127,"S","S","Otherwise","SKILLED SEMI SKILLED","PAYPOINT202"
"LAP",1644.48839802598,88.2383723638337,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","RISK","26-35",180.385731761926,25,"S","S","Otherwise","SKILLED SEMI SKILLED","PAYPOINT202"
"LAP",2015.95993919205,78.7668085195216,"PUBLIC/GOVERNMENT/ADMINISTRATION","ADD","FEMALE","FEMALE","RISK","26-35",348.280385762453,22.7036058716476,"S","S","COMP19","SECRETARY","PAYPOINT202"
"LAP",4098.77141884551,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","ADD","FEMALE","FEMALE","RISK","26-35",144.169082359876,16.661835280247,"S","S","COMP19","SECRETARY","PAYPOINT202"
"LAP",1956.69913291931,77.9063193466277,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","FEMALE","FEMALE","INVEST","26-35",150,23.6314414739609,"S","S","COMP19","Otherwise","PAYPOINT76"
"LAP",4329.92336731404,75.3836512249097,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","FEMALE","FEMALE","INVEST","26-35",150,25.9133878531866,"S","S","COMP19","Otherwise","PAYPOINT76"
"LAP",8500.04249532521,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","DSO","FEMALE","FEMALE","FUNERAL","36-45",124.862984157524,99,"S","S","COMP35","Otherwise","Otherwise"
"LAP",7714.2787714334,78.8566035713682,"PUBLIC/SECURITY/COMPLIANCE","DSO","FEMALE","FEMALE","FUNERAL","36-45",124.264576937964,99,"S","S","COMP35","Otherwise","Otherwise"
"LAP",5092.92824404535,79.5834075691011,"PUBLIC/SECURITY/COMPLIANCE","DSO","FEMALE","FEMALE","FUNERAL","36-45",142.402322939576,99,"S","S","COMP35","Otherwise","Otherwise"
"LAP",1164.736531239,78.6043713655504,"LABOUR/GENERAL/MANUAL","DSO","MALE","MALE","FUNERAL","26-35",116.150831350251,99,"S","S","COMP34","Otherwise","Otherwise"
"LAP",1115.37804568838,78.6043713655504,"LABOUR/GENERAL/MANUAL","DSO","MALE","MALE","FUNERAL","26-35",131.101104219835,99,"S","S","COMP34","Otherwise","Otherwise"
"LAP",1894.98037209618,78.6043713655504,"LABOUR/GENERAL/MANUAL","RSO","MALE","MALE","FUNERAL","18-25",115.132809922565,89.4609311423264,"S","S","COMP19","Otherwise","PAYPOINT223"
"LAP",2029.01408933103,78.6043713655504,"LABOUR/GENERAL/MANUAL","RSO","MALE","MALE","FUNERAL","18-25",115.704226799309,99,"S","S","COMP19","Otherwise","PAYPOINT223"
"LAP",902.309209136292,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","FEMALE","FEMALE","RISK","26-35",114.824525093194,25,"S","S","COMP19","SKILLED SEMI SKILLED","Otherwise"
"LAP",3810.53118013334,84.1381946735532,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","FEMALE","FEMALE","RISK","26-35",111.231523141032,25,"S","S","COMP19","SKILLED SEMI SKILLED","Otherwise"
"LAP",1109.66253741644,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","FEMALE","FEMALE","RISK","26-35",119.384194796206,25,"S","S","COMP19","SKILLED SEMI SKILLED","Otherwise"
"LAP",1733.9463916386,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","FUNERAL","18-25",171.874541756196,99,"S","S","COMP19","Otherwise","PAYPOINT76"
"LAP",1643.07610723632,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","FUNERAL","18-25",147.145612581901,99,"S","S","COMP19","Otherwise","PAYPOINT76"
"LAP",13136.6709472509,79.4437683132899,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","RISK","26-35",194.195342395576,16,"M","M","COMP19","Otherwise","PAYPOINT381"
"LAP",12828.3797222972,78.5282395552592,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","RISK","26-35",203.176099644043,15.9711263668723,"M","M","COMP19","Otherwise","PAYPOINT381"
"LAP",2154.99635079084,78.6043713655504,"SERVICES/SANITATION/PROCESSING","RSO","FEMALE","FEMALE","FUNERAL","36-45",160.549396942137,99,"S","S","COMP19","CLEANER","PAYPOINT223"
"LAP",2674.8367666346,78.6043713655504,"SERVICES/SANITATION/PROCESSING","RSO","FEMALE","FEMALE","FUNERAL","36-45",176.069929634687,99,"S","S","COMP19","CLEANER","PAYPOINT223"
"LAP",2372.9610251789,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","ADD","MALE","MALE","FUNERAL","26-35",129.97850797188,99,"S","S","COMP19","Otherwise","PAYPOINT21"
"LAP",2438.74733429402,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","ADD","MALE","MALE","FUNERAL","26-35",112.719273749739,99,"S","S","COMP19","Otherwise","PAYPOINT21"
"LAP",1221.71378390724,78.6043713655504,"SERVICES/SANITATION/PROCESSING","RSO","FEMALE","FEMALE","FUNERAL","26-35",103.723766886722,79.4724196726456,"S","S","COMP19","CLEANER","PAYPOINT223"
"LAP",1895.54946301132,78.6043713655504,"SERVICES/SANITATION/PROCESSING","RSO","FEMALE","FEMALE","FUNERAL","26-35",107.520224191248,18.4555067792535,"S","S","COMP19","CLEANER","PAYPOINT223"
"LAP",5000,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","FUNERAL","26-35",183.756411746144,99,"S","S","COMP19","MANAGER","PAYPOINT202"
"LAP",3877.97023530584,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","FUNERAL","26-35",281.92750840378,99,"S","S","COMP19","MANAGER","PAYPOINT202"
"LAP",6036.83377956133,78.6043713655504,"HOSPITALITY/FOOD/ACCOMMODATION","ADD","FEMALE","FEMALE","RISK","26-35",186.957342908951,26.268018879462,"M","M","COMP19","Otherwise","PAYPOINT202"
"LAP",3634.08685372677,70.2446648897258,"HOSPITALITY/FOOD/ACCOMMODATION","ADD","FEMALE","FEMALE","RISK","26-35",180.234041469055,26.8991673809942,"M","M","COMP19","Otherwise","PAYPOINT202"
"LAP",3450.6907867745,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","FEMALE","FEMALE","FUNERAL","26-35",238.171819548821,99,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT202"
"LAP",1977.51272837142,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","FEMALE","FEMALE","FUNERAL","26-35",145.017577065155,99,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT202"
"LAP",1161.71492868802,83.8689243826684,"LABOUR/GENERAL/MANUAL","DSO","FEMALE","FEMALE","RISK","26-35",129.518961494206,25,"S","S","COMP19","Otherwise","Otherwise"
"LAP",980.662283510901,78.6043713655504,"LABOUR/GENERAL/MANUAL","DSO","FEMALE","FEMALE","RISK","26-35",104.768200771185,25,"S","S","COMP19","Otherwise","Otherwise"
"LAP",1169.91178584518,78.6043713655504,"SERVICES/SANITATION/PROCESSING","ADD","FEMALE","FEMALE","FUNERAL","26-35",172.757635545451,99,"S","S","Otherwise","CLEANER","PAYPOINT378"
"LAP",1261.16045949981,78.6043713655504,"SERVICES/SANITATION/PROCESSING","ADD","FEMALE","FEMALE","FUNERAL","26-35",200.615769363008,99,"S","S","Otherwise","CLEANER","PAYPOINT378"
"LAP",1444.90408908715,83.9138797076801,"CORPORATE/FINANCE/ADMINISTRATION","DSO","FEMALE","FEMALE","INVEST","26-35",102.645722520538,31.5237699463032,"S","S","Otherwise","Otherwise","PAYPOINT76"
"LAP",1374.84608900477,82.9693281996239,"CORPORATE/FINANCE/ADMINISTRATION","DSO","FEMALE","FEMALE","INVEST","26-35",104.870781988371,46.8337451464031,"S","S","Otherwise","Otherwise","PAYPOINT76"
"LAP",7771.49229218718,78.6043713655504,"SERVICES/SALES/CONSULTING","ADD","FEMALE","FEMALE","FUNERAL","26-35",159.697806867189,99,"S","S","COMP19","Otherwise","PAYPOINT202"
"LAP",4197.17138108565,78.6043713655504,"SERVICES/SALES/CONSULTING","ADD","FEMALE","FEMALE","FUNERAL","26-35",177.339119564043,99,"S","S","COMP19","Otherwise","PAYPOINT202"
"LAP",9850.16402583569,72.7672145127812,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","FEMALE","FEMALE","RISK","26-35",227.754240045324,17.4753961246461,"S","UNKNOWN","COMP19","SKILLED SEMI SKILLED","PAYPOINT381"
"LAP",8453.1105207745,73.7545686702554,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","FEMALE","FEMALE","RISK","26-35",156.657039954793,25,"S","UNKNOWN","COMP19","SKILLED SEMI SKILLED","PAYPOINT381"
"LAP",1280.95869796351,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","FUNERAL","18-25",103.662334178458,99,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT202"
"LAP",1412.33522380935,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","FUNERAL","18-25",100.540960300004,99,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT202"
"LAP",5629.44879226014,78.6043713655504,"SERVICES/SALES/CONSULTING","ADD","MALE","MALE","FUNERAL","36-45",294.660840280121,99,"M","M","COMP19","Otherwise","PAYPOINT378"
"LAP",5602.44950998388,78.6043713655504,"SERVICES/SALES/CONSULTING","ADD","MALE","MALE","FUNERAL","36-45",395.000658812933,83.5887820147909,"M","M","COMP19","Otherwise","PAYPOINT378"
"LAP",1805.35901816422,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","DSO","FEMALE","FEMALE","FUNERAL","18-25",114.002567055577,99,"S","S","Otherwise","Otherwise","PAYPOINT76"
"LAP",1279.60402947851,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","DSO","FEMALE","FEMALE","FUNERAL","18-25",118.277986760708,99,"S","S","Otherwise","Otherwise","PAYPOINT76"
"LAP",1352.93739177822,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","FEMALE","FEMALE","RISK","26-35",128.43203590787,20.3168137569446,"S","S","COMP121","SKILLED SEMI SKILLED","Otherwise"
"LAP",1018.80107859964,90.3316507561653,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","FEMALE","FEMALE","RISK","26-35",105.597055541934,25,"S","S","COMP121","SKILLED SEMI SKILLED","Otherwise"
"LAP",2033.70860752277,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","FUNERAL","18-25",167.548488528468,99,"S","S","COMP19","MECHANIC","PAYPOINT378"
"LAP",1981.1408323776,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","FUNERAL","18-25",166.568387304456,99,"S","S","COMP19","MECHANIC","PAYPOINT378"
"LAP",3124.83812733693,71.7202723163203,"PUBLIC/SECURITY/COMPLIANCE","ADD","FEMALE","FEMALE","RISK","18-25",212.211086054845,25,"S","S","COMP19","Otherwise","PAYPOINT21"
"LAP",3249.30178095307,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","ADD","FEMALE","FEMALE","RISK","18-25",223.206346117891,25,"S","S","COMP19","Otherwise","PAYPOINT21"
"LAP",3921.5660648644,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","DSO","MALE","MALE","FUNERAL","36-45",273.138655058462,99,"S","S","COMP19","PROFESSIONAL CLERICAL","Otherwise"
"LAP",4103.48115297034,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","DSO","MALE","MALE","FUNERAL","36-45",268.544216718916,99,"S","S","COMP19","PROFESSIONAL CLERICAL","Otherwise"
"LAP",5156.82363943185,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","DSO","MALE","MALE","FUNERAL","36-45",315.684551441472,99,"S","S","COMP19","PROFESSIONAL CLERICAL","Otherwise"
"LAP",2380.96736400388,78.6043713655504,"CONSTRUCTION/TRADES/CRAFTWORK","RSO","MALE","MALE","FUNERAL","18-25",132.561201977427,99,"S","S","Otherwise","Otherwise","PAYPOINT223"
"LAP",1808.20560621563,78.6043713655504,"CONSTRUCTION/TRADES/CRAFTWORK","RSO","MALE","MALE","FUNERAL","18-25",101.695882752787,99,"S","S","Otherwise","Otherwise","PAYPOINT223"
"LAP",1427.08157504722,78.6043713655504,"SERVICES/SANITATION/PROCESSING","RSO","FEMALE","FEMALE","FUNERAL","26-35",101.252667677114,64.909741516225,"S","S","COMP19","CLEANER","PAYPOINT223"
"LAP",1852.09789516614,78.6043713655504,"SERVICES/SANITATION/PROCESSING","RSO","FEMALE","FEMALE","FUNERAL","26-35",108.444725634763,16.4216036035214,"S","S","COMP19","CLEANER","PAYPOINT223"
"LAP",2882.23276880453,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","ADD","MALE","MALE","INVEST","36-45",173.18206146243,20.6528984596953,"M","M","COMP19","Otherwise","PAYPOINT21"
"LAP",3545.87442808552,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","ADD","MALE","MALE","INVEST","36-45",249.668301327154,23.4958950895816,"M","M","COMP19","Otherwise","PAYPOINT21"
"LAP",4097.94533022027,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","DSO","MALE","MALE","INVEST","36-45",131.88519848045,23,"S","S","COMP19","OPERATOR OTHER THAN COMPUTER","Otherwise"
"LAP",4480.78710261895,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","DSO","MALE","MALE","INVEST","36-45",100.750588664087,24.5011773281731,"S","S","COMP19","OPERATOR OTHER THAN COMPUTER","Otherwise"
"LAP",5100.77161667868,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","FUNERAL","18-25",198.651388149243,42.3486118507572,"S","S","COMP19","CLERK","PAYPOINT202"
"LAP",2938.99922387209,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","FUNERAL","18-25",200.289141083136,73.0980139703024,"S","S","COMP19","CLERK","PAYPOINT202"
"LAP",1498.98708868655,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","ADD","MALE","MALE","RISK","26-35",172.024647974176,16.9182316369843,"S","S","Otherwise","SECURITY OFFICER  WATCHMAN","PAYPOINT202"
"LAP",1562.1668801317,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","ADD","MALE","MALE","RISK","26-35",148.035266569699,14.2355934467632,"S","S","Otherwise","SECURITY OFFICER  WATCHMAN","PAYPOINT202"
"LAP",3195.79870254546,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","ADD","FEMALE","FEMALE","RISK","26-35",195.587421394885,29.5356636866927,"S","S","Otherwise","Otherwise","PAYPOINT381"
"LAP",3485.37115866574,78.763406476688,"HEALTHCARE/NURSING/SOCIAL CARE","ADD","FEMALE","FEMALE","RISK","26-35",152.332826009952,18.4004565910436,"S","S","Otherwise","Otherwise","PAYPOINT381"
"LAP",4470.05060459161,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","ADD","FEMALE","FEMALE","RISK","26-35",306.544278126676,21.3598952959292,"S","S","Otherwise","Otherwise","PAYPOINT381"
"LAP",1117.01937533845,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","ADD","FEMALE","FEMALE","RISK","26-35",85.5972339503933,25,"S","S","COMP19","Otherwise","PAYPOINT202"
"LAP",2381.36276840232,78.8709162031917,"SERVICES/RETAIL/SMALL BUSINESS","ADD","FEMALE","FEMALE","RISK","26-35",97.1818060707301,25,"S","S","COMP19","Otherwise","PAYPOINT202"
"LAP",1619.60246467474,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","ADD","FEMALE","FEMALE","RISK","26-35",132.819960877299,25,"S","S","COMP19","Otherwise","PAYPOINT202"
"LAP",1519.96178235859,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","FUNERAL","36-45",130.591209942475,99,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT76"
"LAP",1617.43678949773,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","FUNERAL","36-45",151.778159913588,99,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT76"
"LAP",1672.24815568887,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","ADD","MALE","MALE","RISK","26-35",120.208552894183,27.1291974051856,"S","S","COMP19","Otherwise","PAYPOINT202"
"LAP",1289.30676382966,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","ADD","MALE","MALE","RISK","26-35",170.061555292574,29.7326690957416,"S","S","COMP19","Otherwise","PAYPOINT202"
"LAP",1854.2301570659,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","ADD","MALE","MALE","FUNERAL","26-35",103.857933937572,99,"S","S","COMP95","SECURITY OFFICER  WATCHMAN","PAYPOINT202"
"LAP",1248.63185232179,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","ADD","MALE","MALE","FUNERAL","26-35",103.540249814745,99,"S","S","COMP95","SECURITY OFFICER  WATCHMAN","PAYPOINT202"
"LAP",1522.90505908895,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","ADD","MALE","MALE","FUNERAL","18-25",126.785844288068,99,"S","S","COMP84","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT202"
"LAP",1792.41563429823,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","ADD","MALE","MALE","FUNERAL","18-25",138.823182833544,99,"S","S","COMP84","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT202"
"LAP",1648.38999460917,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","ADD","MALE","MALE","FUNERAL","18-25",114.655633854447,99,"S","S","COMP84","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT202"
"LAP",2150.25249226019,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","ADD","FEMALE","FEMALE","FUNERAL","26-35",164.684346786365,99,"S","S","COMP19","Otherwise","PAYPOINT21"
